,State,Year,Quater,Transacion_type,Transacion_count,Transacion_amount
445,delhi,2022,4,south,19537728,23391855096.18752
446,delhi,2022,4,north,19393947,31932822870.2881
447,delhi,2022,4,south west,18499176,28102930810.327362
448,delhi,2022,4,shahdara,11420073,24438534174.92784
449,delhi,2023,4,south east delhi,81901206,92211250667.0
450,delhi,2023,4,west,77741144,114164241444.0
451,delhi,2023,4,central delhi,73391621,108685950109.0
452,delhi,2023,4,new delhi,70788153,77725370165.0
453,delhi,2023,4,north west,49542115,74621203545.0
454,delhi,2023,4,north,49234225,69390502954.0
455,delhi,2023,4,south,47263751,49217789026.0
456,delhi,2023,4,south west,45782050,59373267213.0
457,delhi,2023,4,east,43082162,50886137378.0
458,delhi,2023,4,shahdara,30001836,52825059811.0
459,delhi,2024,4,south east,128983826,126023595516.0
460,delhi,2024,4,west,118881603,149537228140.0
461,delhi,2024,4,central delhi,107619638,139343595209.0
462,delhi,2024,4,new delhi,104744325,102640122347.0
463,delhi,2024,4,north west,77349604,100467896781.0
464,delhi,2024,4,north,74715124,92479217684.0
465,delhi,2024,4,south,70674362,66027330300.0
466,delhi,2024,4,south west,70519080,79546383777.0
467,delhi,2024,4,east,63608205,65423312249.0
468,delhi,2024,4,shahdara,47755577,69146883372.0
469,goa,2018,4,north goa,305380,714879898.599603
470,goa,2018,4,south goa,209375,438125180.3228017
471,goa,2019,4,north goa,980231,1963621433.5422535
472,goa,2019,4,south goa,535041,959838914.9572154
473,goa,2020,4,north goa,2504378,4712001378.742861
474,goa,2020,4,south goa,1297003,2187791368.837076
475,goa,2021,4,north goa,7808548,13467044827.548832
476,goa,2021,4,south goa,3280211,5160212288.320821
477,goa,2022,4,north goa,11455490,17268434371.99816
478,goa,2022,4,south goa,5737184,7656551999.340998
479,goa,2023,4,north goa,22361742,30910872042.0
480,goa,2023,4,south goa,11099236,13376799515.0
481,goa,2024,4,north goa,26783992,35201969661.0
482,goa,2024,4,south goa,19347544,21360619882.0
483,gujarat,2018,4,ahmadabad,3990090,6515656157.237562
484,gujarat,2018,4,surat,2225031,4270243993.924238
485,gujarat,2018,4,vadodara,1047381,2063816597.5452976
486,gujarat,2018,4,gandhinagar,693588,1143266870.1325014
487,gujarat,2018,4,bharuch,603122,1036812125.2621627
488,gujarat,2018,4,kachchh,537116,1068486738.7583004
489,gujarat,2018,4,banas kantha,529655,758278914.52389
490,gujarat,2018,4,mahesana,529470,758586454.1320899
491,gujarat,2018,4,rajkot,472933,879868564.9668198
492,gujarat,2018,4,valsad,468363,753128666.5596428
493,gujarat,2019,4,ahmadabad,15696056,29657904578.49414
494,gujarat,2019,4,surat,4988183,9432189653.21497
495,gujarat,2019,4,navsari,2986534,6831783124.753632
496,gujarat,2019,4,vadodara,2908059,5087285259.821402
497,gujarat,2019,4,gandhinagar,2081714,2917516449.8289948
498,gujarat,2019,4,bharuch,1324720,2217755667.5707374
499,gujarat,2019,4,mahesana,1166283,1805374816.0740204
500,gujarat,2019,4,rajkot,1134928,2127782298.9078345
501,gujarat,2019,4,banas kantha,1087381,1918665318.491047
502,gujarat,2019,4,valsad,1028011,1666399666.233092
503,gujarat,2020,4,ahmadabad,25926518,50995692377.18628
504,gujarat,2020,4,surat,10950779,22483338828.296673
505,gujarat,2020,4,vadodara,6066452,10175864216.096031
506,gujarat,2020,4,gandhinagar,3802536,6260558379.008725
507,gujarat,2020,4,bharuch,3243841,5265465828.675046
508,gujarat,2020,4,banas kantha,2687464,5676878891.729177
509,gujarat,2020,4,valsad,2565319,4183435576.3542786
510,gujarat,2020,4,mahesana,2473227,4748375062.213287
511,gujarat,2020,4,kachchh,2405892,5163742799.021423
512,gujarat,2020,4,rajkot,1980653,4184580562.7370853
513,gujarat,2021,4,ahmadabad,70075885,124559345468.31935
514,gujarat,2021,4,surat,26358525,51244301661.33562
515,gujarat,2021,4,vadodara,12675332,20051547592.844345
516,gujarat,2021,4,gandhinagar,7658806,13063535935.91779
517,gujarat,2021,4,bharuch,6671068,10647007113.465914
518,gujarat,2021,4,banas kantha,6396725,14662295530.137415
519,gujarat,2021,4,valsad,5798487,9554286592.777279
520,gujarat,2021,4,kachchh,5470337,11281039516.167408
521,gujarat,2021,4,mahesana,5022604,10719744656.891113
522,gujarat,2021,4,rajkot,4398724,9808446763.924477
523,gujarat,2022,4,ahmadabad,133174553,212037117715.34888
524,gujarat,2022,4,surat,52037142,85923991746.92255
525,gujarat,2022,4,vadodara,20968443,30304178848.49663
526,gujarat,2022,4,bharuch,15879527,22486941029.828552
527,gujarat,2022,4,banas kantha,12352158,25179922289.863693
528,gujarat,2022,4,gandhinagar,12010565,19015449813.738018
529,gujarat,2022,4,valsad,11103340,15842261457.57137
530,gujarat,2022,4,kachchh,9617702,17113433243.309341
531,gujarat,2022,4,rajkot,9260831,17834314868.93695
532,gujarat,2022,4,mahesana,7160396,14173625244.242262
533,gujarat,2023,4,ahmadabad,125267617,190761203190.0
534,gujarat,2023,4,surat,89306058,121540678231.0
535,gujarat,2023,4,vadodara,35268395,42648582739.0
536,gujarat,2023,4,banas kantha,32777092,56428699466.0
537,gujarat,2023,4,gandhinagar,28600724,39542236594.0
538,gujarat,2023,4,bharuch,26006725,30590024824.0
539,gujarat,2023,4,kachchh,24314313,34220033958.0
540,gujarat,2023,4,valsad,23727240,28875069638.0
541,gujarat,2023,4,mahesana,17716518,30965776190.0
542,gujarat,2023,4,rajkot,15005682,26723191144.0
543,gujarat,2024,4,ahmedabad,185220314,246066833488.0
544,gujarat,2024,4,surat,142200579,163867793231.0
545,gujarat,2024,4,banaskantha,55387961,86320299442.0
546,gujarat,2024,4,vadodara,50127445,53696544402.0
547,gujarat,2024,4,gandhinagar,43453209,54071233174.0
548,gujarat,2024,4,kachchh,41623911,48516542347.0
549,gujarat,2024,4,bharuch,39338070,40222070451.0
550,gujarat,2024,4,valsad,37119274,38976655683.0
551,gujarat,2024,4,mahesana,27610047,43655175627.0
552,gujarat,2024,4,rajkot,24338833,36861548184.0
553,haryana,2018,4,gurugram,4651606,7834266744.800946
554,haryana,2018,4,faridabad,2271109,2832603200.576729
555,haryana,2018,4,rewari,535609,1038332553.8976262
556,haryana,2018,4,hisar,511206,1476103125.5799584
557,haryana,2018,4,sonipat,428989,1037340218.1738504
558,haryana,2018,4,panipat,427930,960831966.9902785
559,haryana,2018,4,palwal,383775,672481291.542182
560,haryana,2018,4,karnal,356327,883621789.490683
561,haryana,2018,4,jhajjar,319972,741571573.9301258
562,haryana,2018,4,ambala,313017,778868451.264339
563,haryana,2019,4,gurugram,14935865,19000424238.11497
564,haryana,2019,4,faridabad,5358174,7782346423.807224
565,haryana,2019,4,rewari,1538398,2831585559.7951837
566,haryana,2019,4,panipat,1437677,3870819294.7898273
567,haryana,2019,4,rohtak,1428337,4158625641.7923813
568,haryana,2019,4,sonipat,1368457,3347168252.768132
569,haryana,2019,4,hisar,1309901,3351369912.8069725
570,haryana,2019,4,karnal,1280457,3322975421.6792216
571,haryana,2019,4,palwal,1273274,2370503274.3677926
572,haryana,2019,4,jhajjar,965474,2147473030.3808532
573,haryana,2020,4,gurugram,28192581,35629614077.0103
574,haryana,2020,4,faridabad,12149079,19603646063.147858
575,haryana,2020,4,rewari,4329508,8169865745.127572
576,haryana,2020,4,sonipat,3721622,9010603701.96087
577,haryana,2020,4,palwal,3692902,7333424919.06859
578,haryana,2020,4,hisar,3190398,8738948858.681065
579,haryana,2020,4,panipat,3059943,7874714735.936348
580,haryana,2020,4,mewat,2948645,7484819524.783331
581,haryana,2020,4,karnal,2527301,6152410695.701475
582,haryana,2020,4,jhajjar,2429140,5544973431.463554
583,haryana,2021,4,gurugram,56754843,69593103272.65858
584,haryana,2021,4,faridabad,23169872,38292223252.23201
585,haryana,2021,4,sonipat,8588386,18170993284.93904
586,haryana,2021,4,rewari,8487387,15492946892.608118
587,haryana,2021,4,panipat,7419868,16276012822.879314
588,haryana,2021,4,palwal,7384842,13860018394.657875
589,haryana,2021,4,mewat,6907605,14906046920.126253
590,haryana,2021,4,hisar,6193863,16081687128.153656
591,haryana,2021,4,rohtak,5544335,13098837015.96527
592,haryana,2021,4,karnal,5416815,11527031601.801613
593,haryana,2022,4,gurugram,92493335,107046551341.7809
594,haryana,2022,4,faridabad,33161524,49923713557.162994
595,haryana,2022,4,sonipat,17683407,32605509131.386883
596,haryana,2022,4,hisar,16862076,34368965296.500374
597,haryana,2022,4,rohtak,14350357,27248544247.193783
598,haryana,2022,4,rewari,13324092,22585777499.591312
599,haryana,2022,4,palwal,13114018,21856737361.77354
600,haryana,2022,4,panipat,12217738,23682687583.537933
601,haryana,2022,4,karnal,12214724,23383107604.307755
602,haryana,2022,4,mewat,11181774,20507941017.884888
603,haryana,2023,4,gurugram,200753426,196708697020.0
604,haryana,2023,4,faridabad,77144627,98044262238.0
605,haryana,2023,4,rewari,29185255,42640323109.0
606,haryana,2023,4,mewat,28925897,44628376293.0
607,haryana,2023,4,palwal,27386099,39320293870.0
608,haryana,2023,4,sonipat,23629291,38060293204.0
609,haryana,2023,4,hisar,19279136,40480356223.0
610,haryana,2023,4,jhajjar,18679187,31812083240.0
611,haryana,2023,4,panipat,16907853,28907667371.0
612,haryana,2023,4,mahendragarh,14773841,27377180805.0
613,haryana,2024,4,gurugram,301187458,265842877273.0
614,haryana,2024,4,faridabad,122003127,132986047119.0
615,haryana,2024,4,rewari,44363909,57757339449.0
616,haryana,2024,4,nuh,43869108,55652826508.0
617,haryana,2024,4,sonipat,40461949,53935946656.0
618,haryana,2024,4,palwal,39893220,50857177066.0
619,haryana,2024,4,jhajjar,30931380,44356171325.0
620,haryana,2024,4,hisar,27481373,51811038253.0
621,haryana,2024,4,panipat,27410799,38210338489.0
622,haryana,2024,4,rohtak,21783688,36451969714.0
623,himachal-pradesh,2018,4,solan,347191,577618789.1056865
624,himachal-pradesh,2018,4,kangra,187764,414603049.9879074
625,himachal-pradesh,2018,4,shimla,156832,396860638.04644364
626,himachal-pradesh,2018,4,sirmaur,122707,199344353.77429008
627,himachal-pradesh,2018,4,una,110312,222928340.6712972
628,himachal-pradesh,2018,4,mandi,109661,203827486.01186574
629,himachal-pradesh,2018,4,hamirpur,76300,146948802.40681252
630,himachal-pradesh,2018,4,kullu,64285,157752014.91735005
631,himachal-pradesh,2018,4,chamba,63298,160650916.98309675
632,himachal-pradesh,2018,4,bilaspur,51395,92955686.23996082
633,himachal-pradesh,2019,4,shimla,900252,2553513821.2140336
634,himachal-pradesh,2019,4,solan,693523,1168760137.4633098
635,himachal-pradesh,2019,4,kangra,492277,877780658.252526
636,himachal-pradesh,2019,4,mandi,332554,678830304.0119476
637,himachal-pradesh,2019,4,hamirpur,258323,429776009.8441242
638,himachal-pradesh,2019,4,kullu,204518,442222672.1025748
639,himachal-pradesh,2019,4,sirmaur,190673,324766028.26129776
640,himachal-pradesh,2019,4,una,173510,293924768.3295568
641,himachal-pradesh,2019,4,bilaspur,114888,204391757.70598233
642,himachal-pradesh,2019,4,chamba,111755,196209094.0899575
643,himachal-pradesh,2020,4,shimla,1481567,3532549313.2620616
644,himachal-pradesh,2020,4,solan,1429031,2365446849.233446
645,himachal-pradesh,2020,4,kangra,1184008,2119401487.8765106
646,himachal-pradesh,2020,4,mandi,671714,1247938155.7973926
647,himachal-pradesh,2020,4,kullu,468786,964080436.8492869
648,himachal-pradesh,2020,4,una,449443,882226488.1512837
649,himachal-pradesh,2020,4,sirmaur,443100,785448896.1147676
650,himachal-pradesh,2020,4,hamirpur,431123,781165089.0953674
651,himachal-pradesh,2020,4,chamba,304032,507880011.358919
652,himachal-pradesh,2020,4,bilaspur,275513,518335916.8663252
653,himachal-pradesh,2021,4,shimla,3957985,7356261501.689669
654,himachal-pradesh,2021,4,solan,2640011,3757890500.196965
655,himachal-pradesh,2021,4,kangra,2130139,3830143759.599303
656,himachal-pradesh,2021,4,mandi,1092862,2082662004.4459345
657,himachal-pradesh,2021,4,kullu,1078809,2242410725.9330144
658,himachal-pradesh,2021,4,una,1048351,1936766072.2652125
659,himachal-pradesh,2021,4,sirmaur,847647,1363383254.3950417
660,himachal-pradesh,2021,4,hamirpur,717321,1262408331.5777433
661,himachal-pradesh,2021,4,chamba,507614,926400609.5746634
662,himachal-pradesh,2021,4,bilaspur,430870,844889571.9622381
663,himachal-pradesh,2022,4,shimla,9603309,14161042549.708815
664,himachal-pradesh,2022,4,kangra,4885938,7430861889.061211
665,himachal-pradesh,2022,4,solan,4436709,5065290891.534374
666,himachal-pradesh,2022,4,kullu,2047414,3429997134.811536
667,himachal-pradesh,2022,4,mandi,1994054,3034367986.1615605
668,himachal-pradesh,2022,4,sirmaur,1454224,1991999745.9575925
669,himachal-pradesh,2022,4,una,1173607,1902311205.0838988
670,himachal-pradesh,2022,4,hamirpur,1161191,1732021206.6974392
671,himachal-pradesh,2022,4,chamba,831315,1292196671.856883
672,himachal-pradesh,2022,4,bilaspur,622642,1042618597.1158305
673,himachal-pradesh,2023,4,solan,9715897,8743026348.0
674,himachal-pradesh,2023,4,kangra,7007451,9466521159.0
675,himachal-pradesh,2023,4,shimla,4258178,5982804080.0
676,himachal-pradesh,2023,4,kullu,3068350,4583180514.0
677,himachal-pradesh,2023,4,mandi,3053172,4150722029.0
678,himachal-pradesh,2023,4,sirmaur,3052172,3442311095.0
679,himachal-pradesh,2023,4,una,2312951,3417753035.0
680,himachal-pradesh,2023,4,hamirpur,2223488,2878828789.0
681,himachal-pradesh,2023,4,chamba,1806626,2372506002.0
682,himachal-pradesh,2023,4,bilaspur,1365100,1923569325.0
683,himachal-pradesh,2024,4,solan,13650425,11535086618.0
684,himachal-pradesh,2024,4,kangra,9442757,12529791386.0
685,himachal-pradesh,2024,4,shimla,5765185,7523643460.0
686,himachal-pradesh,2024,4,kullu,4774123,6570028168.0
687,himachal-pradesh,2024,4,sirmaur,4559229,4776227590.0
688,himachal-pradesh,2024,4,mandi,4035359,5285223835.0
689,himachal-pradesh,2024,4,una,3199063,4477371259.0
690,himachal-pradesh,2024,4,hamirpur,2851801,3676061991.0
691,himachal-pradesh,2024,4,chamba,2348303,2957493065.0
692,himachal-pradesh,2024,4,bilaspur,2015535,2566075260.0
693,jammu-&-kashmir,2018,4,poonch,1642053,2992752160.889104
694,jammu-&-kashmir,2018,4,jammu,226829,670989049.2596997
695,jammu-&-kashmir,2018,4,srinagar,144970,329216330.48735344
696,jammu-&-kashmir,2018,4,baramulla,109702,212164676.56823462
697,jammu-&-kashmir,2018,4,anantnag,79193,110778790.88365649
698,jammu-&-kashmir,2018,4,budgam,75940,175490225.93721515
699,jammu-&-kashmir,2018,4,kathua,50640,115344936.11363688
700,jammu-&-kashmir,2018,4,udhampur,50056,158443928.52744907
701,jammu-&-kashmir,2018,4,kupwara,46637,155148129.95113623
702,jammu-&-kashmir,2018,4,pulwama,43706,109777843.14790586
703,jammu-&-kashmir,2019,4,jammu,231238,928579096.2076488
704,jammu-&-kashmir,2019,4,srinagar,117133,474222741.4546555
705,jammu-&-kashmir,2019,4,kathua,28288,83151146.69576254
706,jammu-&-kashmir,2019,4,udhampur,22103,91344412.2796205
707,jammu-&-kashmir,2019,4,rajouri,15973,65942824.07004503
708,jammu-&-kashmir,2019,4,samba,14817,53713327.351715714
709,jammu-&-kashmir,2019,4,ramban,14088,49372161.63794071
710,jammu-&-kashmir,2019,4,reasi,12986,43788337.944249794
711,jammu-&-kashmir,2019,4,poonch,10130,37926598.592978455
712,jammu-&-kashmir,2019,4,baramulla,8345,30863315.57342449
713,jammu-&-kashmir,2020,4,jammu,1776840,5696308275.135366
714,jammu-&-kashmir,2020,4,srinagar,731076,2177635781.6444306
715,jammu-&-kashmir,2020,4,baramulla,412433,862594987.5778542
716,jammu-&-kashmir,2020,4,kupwara,303474,721320071.0437152
717,jammu-&-kashmir,2020,4,budgam,295461,692267475.7911439
718,jammu-&-kashmir,2020,4,anantnag,282499,514346950.95159316
719,jammu-&-kashmir,2020,4,udhampur,248906,646828971.36521
720,jammu-&-kashmir,2020,4,kathua,226360,463045666.1261913
721,jammu-&-kashmir,2020,4,pulwama,219731,551823991.7884357
722,jammu-&-kashmir,2020,4,rajouri,196713,567890456.5176736
723,jammu-&-kashmir,2021,4,jammu,6639541,16627649138.408905
724,jammu-&-kashmir,2021,4,srinagar,2900577,7232270069.006124
725,jammu-&-kashmir,2021,4,baramulla,787593,1567275687.193142
726,jammu-&-kashmir,2021,4,anantnag,683078,1035794983.473675
727,jammu-&-kashmir,2021,4,budgam,678080,1358477847.9462018
728,jammu-&-kashmir,2021,4,udhampur,621122,1409015376.0471456
729,jammu-&-kashmir,2021,4,kupwara,597802,1313830800.6467097
730,jammu-&-kashmir,2021,4,kathua,528207,1082468701.539606
731,jammu-&-kashmir,2021,4,samba,492079,1144805603.769711
732,jammu-&-kashmir,2021,4,pulwama,462342,988006961.9135485
733,jammu-&-kashmir,2022,4,jammu,9213783,15674936388.296492
734,jammu-&-kashmir,2022,4,srinagar,3176470,5356773720.960181
735,jammu-&-kashmir,2022,4,baramulla,1599504,2370515820.01391
736,jammu-&-kashmir,2022,4,anantnag,1338553,1684090753.6075985
737,jammu-&-kashmir,2022,4,budgam,1306982,1932170615.544405
738,jammu-&-kashmir,2022,4,udhampur,1227109,2035000646.988761
739,jammu-&-kashmir,2022,4,kupwara,1219778,1804597459.1902237
740,jammu-&-kashmir,2022,4,kathua,1035799,1765328885.276795
741,jammu-&-kashmir,2022,4,samba,1025985,1822006887.441403
742,jammu-&-kashmir,2022,4,pulwama,963378,1594427876.0287037
743,jammu-&-kashmir,2023,4,jammu,16836698,23295898530.0
744,jammu-&-kashmir,2023,4,srinagar,7074012,10113352740.0
745,jammu-&-kashmir,2023,4,baramulla,5009274,6414810534.0
746,jammu-&-kashmir,2023,4,anantnag,3898355,4563638521.0
747,jammu-&-kashmir,2023,4,budgam,3782455,4948841420.0
748,jammu-&-kashmir,2023,4,kupwara,3732530,4528952978.0
749,jammu-&-kashmir,2023,4,udhampur,3516389,4822653780.0
750,jammu-&-kashmir,2023,4,kathua,3271541,4645358981.0
751,jammu-&-kashmir,2023,4,samba,3222238,4395996752.0
752,jammu-&-kashmir,2023,4,pulwama,2718256,3937047720.0
753,jammu-&-kashmir,2024,4,jammu,27890608,35573981207.0
754,jammu-&-kashmir,2024,4,srinagar,14027143,18539513421.0
755,jammu-&-kashmir,2024,4,baramulla,9608988,12099408343.0
756,jammu-&-kashmir,2024,4,anantnag,7615690,8756272825.0
757,jammu-&-kashmir,2024,4,kupwara,7528706,8780729218.0
758,jammu-&-kashmir,2024,4,budgam,5936961,7579350698.0
759,jammu-&-kashmir,2024,4,samba,5901965,7552995305.0
760,jammu-&-kashmir,2024,4,udhampur,5811449,7645636033.0
761,jammu-&-kashmir,2024,4,kathua,5417728,7439370515.0
762,jammu-&-kashmir,2024,4,rajouri,5050106,7559341893.0
763,jharkhand,2018,4,dhanbad,1062585,1128043527.8329785
764,jharkhand,2018,4,ranchi,997887,1817673935.7006779
765,jharkhand,2018,4,bokaro,798913,898225421.2948879
766,jharkhand,2018,4,east singhbhum,616640,990453488.2225387
767,jharkhand,2018,4,hazaribagh,454790,843013094.1120856
768,jharkhand,2018,4,giridih,364032,575695972.035529
769,jharkhand,2018,4,ramgarh,245189,412829670.89178383
770,jharkhand,2018,4,saraikela kharsawan,242853,296733243.1740029
771,jharkhand,2018,4,palamu,234378,620094977.5658048
772,jharkhand,2018,4,deoghar,152383,236116834.01685226
773,jharkhand,2019,4,ranchi,4962725,8766487755.261751
774,jharkhand,2019,4,dhanbad,2966376,2559078950.795422
775,jharkhand,2019,4,bokaro,2193416,2158045122.491934
776,jharkhand,2019,4,east singhbhum,1743320,2454308540.295499
777,jharkhand,2019,4,hazaribagh,1115893,1919987793.5106766
778,jharkhand,2019,4,giridih,664950,1173756910.3354383
779,jharkhand,2019,4,ramgarh,606260,907240261.0972492
780,jharkhand,2019,4,palamu,568241,1542916983.3263822
781,jharkhand,2019,4,saraikela kharsawan,542522,632386702.9813409
782,jharkhand,2019,4,deoghar,411994,652381524.6441478
783,jharkhand,2020,4,ranchi,8317124,15659917253.67704
784,jharkhand,2020,4,dhanbad,4393208,6659934484.806873
785,jharkhand,2020,4,bokaro,4305268,5846478510.257725
786,jharkhand,2020,4,east singhbhum,4179679,6186133250.919454
787,jharkhand,2020,4,hazaribagh,3130010,6000420755.6344385
788,jharkhand,2020,4,giridih,2130742,4345307139.123084
789,jharkhand,2020,4,palamu,1861344,4863829078.659186
790,jharkhand,2020,4,ramgarh,1794655,3007749575.42791
791,jharkhand,2020,4,saraikela kharsawan,1193402,1733160460.8949594
792,jharkhand,2020,4,garhwa,1066915,3132518917.570641
793,jharkhand,2021,4,ranchi,24545152,39912526848.089005
794,jharkhand,2021,4,dhanbad,9479444,14274464381.899334
795,jharkhand,2021,4,bokaro,9299800,12121069536.264236
796,jharkhand,2021,4,east singhbhum,8580079,12866334499.288763
797,jharkhand,2021,4,hazaribagh,7977180,13886616619.230753
798,jharkhand,2021,4,giridih,5962192,11092190597.04572
799,jharkhand,2021,4,palamu,4766385,10484190181.850275
800,jharkhand,2021,4,ramgarh,3983583,6432497429.630725
801,jharkhand,2021,4,koderma,2621669,5203974984.686633
802,jharkhand,2021,4,saraikela kharsawan,2464688,3572566246.9868546
803,jharkhand,2022,4,ranchi,41821467,63819119475.171005
804,jharkhand,2022,4,east singhbhum,24875930,36996606734.88582
805,jharkhand,2022,4,dhanbad,18383284,27724792259.010098
806,jharkhand,2022,4,bokaro,14851022,20173927151.750202
807,jharkhand,2022,4,hazaribagh,13124400,20746013914.46022
808,jharkhand,2022,4,giridih,8482602,13630978502.274261
809,jharkhand,2022,4,palamu,8295151,15143138186.199799
810,jharkhand,2022,4,ramgarh,6829219,10303594244.585339
811,jharkhand,2022,4,garhwa,4570205,8930245496.96877
812,jharkhand,2022,4,deoghar,4399812,6832642718.442626
813,jharkhand,2023,4,ranchi,69176541,84447813476.0
814,jharkhand,2023,4,dhanbad,36728784,47298852662.0
815,jharkhand,2023,4,hazaribagh,33141785,45112161509.0
816,jharkhand,2023,4,east singhbhum,31393152,37241315137.0
817,jharkhand,2023,4,bokaro,31304047,36160422804.0
818,jharkhand,2023,4,giridih,24340167,32891441717.0
819,jharkhand,2023,4,palamu,24008097,34728776320.0
820,jharkhand,2023,4,ramgarh,16402320,20925583396.0
821,jharkhand,2023,4,garhwa,13992079,21621464354.0
822,jharkhand,2023,4,deoghar,12502549,15925308807.0
823,jharkhand,2024,4,ranchi,103611951,116051613994.0
824,jharkhand,2024,4,dhanbad,56131582,64007455067.0
825,jharkhand,2024,4,hazaribag,48927738,63286159717.0
826,jharkhand,2024,4,bokaro,47771741,48970670109.0
827,jharkhand,2024,4,east singhbhum,46197234,49047065420.0
828,jharkhand,2024,4,palamu,38570862,48564477764.0
829,jharkhand,2024,4,giridih,38436326,47446025248.0
830,jharkhand,2024,4,ramgarh,25089268,28703400715.0
831,jharkhand,2024,4,garhwa,23669871,31147888083.0
832,jharkhand,2024,4,deoghar,21383304,24746944988.0
833,karnataka,2018,4,bengaluru urban,33061353,50279165003.07312
834,karnataka,2018,4,mysuru,992071,1934191959.7463403
835,karnataka,2018,4,bengaluru rural,809772,1521114253.9508784
836,karnataka,2018,4,belagavi,790074,1380889164.00907
837,karnataka,2018,4,ballari,706744,1433381270.7836392
838,karnataka,2018,4,dharwad,632389,1056146644.1909373
839,karnataka,2018,4,dakshina kannada,572445,1035756925.1271486
840,karnataka,2018,4,kolar,560804,972325521.2040188
841,karnataka,2018,4,tumakuru,546317,1135663144.6698978
842,karnataka,2018,4,kalaburagi,484662,1051812356.8478899
843,karnataka,2019,4,bengaluru urban,180458808,199966708446.8142
844,karnataka,2019,4,mysuru,6009700,8812951678.18542
845,karnataka,2019,4,dharwad,4934246,6425417517.094139
846,karnataka,2019,4,bengaluru rural,4458453,6512032486.840271
847,karnataka,2019,4,dakshina kannada,4307358,6266562292.312677
848,karnataka,2019,4,belagavi,3807962,5664222342.192614
849,karnataka,2019,4,ballari,3167702,5649113297.438309
850,karnataka,2019,4,tumakuru,2873750,4751005895.145698
851,karnataka,2019,4,kolar,2360285,4256924114.160181
852,karnataka,2019,4,davanagere,2063312,3345622513.6539807
853,karnataka,2020,4,bengaluru urban,267720411,352536741958.4486
854,karnataka,2020,4,mysuru,14314966,24721321665.945152
855,karnataka,2020,4,bengaluru rural,11780762,18175304366.25715
856,karnataka,2020,4,belagavi,10147281,18131720291.443626
857,karnataka,2020,4,dharwad,9872445,15011234195.50343
858,karnataka,2020,4,ballari,9772557,18739492904.576576
859,karnataka,2020,4,tumakuru,8893778,16914412572.224337
860,karnataka,2020,4,kolar,7877407,14873069326.116919
861,karnataka,2020,4,dakshina kannada,7794258,13295138020.866745
862,karnataka,2020,4,davanagere,7262656,14015672346.829771
863,karnataka,2021,4,bengaluru urban,584958847,755926042210.8081
864,karnataka,2021,4,mysuru,31839861,52946045330.89639
865,karnataka,2021,4,bengaluru rural,22522389,33858680417.976257
866,karnataka,2021,4,belagavi,22398086,39314016545.15853
867,karnataka,2021,4,dharwad,21979264,32561017319.923508
868,karnataka,2021,4,davanagere,19885521,34700043233.80145
869,karnataka,2021,4,dakshina kannada,19368239,31520554624.57015
870,karnataka,2021,4,ballari,18819499,34087192109.870037
871,karnataka,2021,4,tumakuru,17549961,32086008651.86035
872,karnataka,2021,4,shivamogga,15695558,27830702801.550133
873,karnataka,2022,4,bengaluru urban,876647100,1092079302011.8887
874,karnataka,2022,4,mysuru,44057659,67004180524.31279
875,karnataka,2022,4,belagavi,36557938,56335376307.967834
876,karnataka,2022,4,bengaluru rural,32555311,46931010610.96648
877,karnataka,2022,4,dharwad,27717085,36289207502.73111
878,karnataka,2022,4,ballari,27273315,44205335947.44105
879,karnataka,2022,4,tumakuru,27089373,45262565516.08911
880,karnataka,2022,4,kalaburagi,22515278,37601225202.6735
881,karnataka,2022,4,kolar,20890491,35826431858.45456
882,karnataka,2022,4,dakshina kannada,20604812,30207470651.062298
883,karnataka,2023,4,bengaluru urban,1345789742,1497515119439.0
884,karnataka,2023,4,mysuru,98475888,137617765715.0
885,karnataka,2023,4,belagavi,83265692,113156722991.0
886,karnataka,2023,4,bengaluru rural,79952595,104306321317.0
887,karnataka,2023,4,ballari,70296908,97565267440.0
888,karnataka,2023,4,tumakuru,66902256,99519475458.0
889,karnataka,2023,4,dharwad,64108115,74835427721.0
890,karnataka,2023,4,kalaburagi,58794838,84416856783.0
891,karnataka,2023,4,kolar,52256686,79798746897.0
892,karnataka,2023,4,vijayapura,45289520,65075047157.0
893,karnataka,2024,4,bengaluru urban,1674347983,1790144192589.0
894,karnataka,2024,4,mysuru,136306716,180784060838.0
895,karnataka,2024,4,belagavi,128477525,159429137773.0
896,karnataka,2024,4,bengaluru rural,116146821,140428291014.0
897,karnataka,2024,4,tumakuru,94876318,131299282638.0
898,karnataka,2024,4,dharwad,91471760,101218607904.0
899,karnataka,2024,4,kalaburagi,88681871,115965412895.0
900,karnataka,2024,4,kolar,75932219,108557290549.0
901,karnataka,2024,4,vijayapura,70972970,93406665233.0
902,karnataka,2024,4,hassan,64922108,96932033734.0
903,kerala,2018,4,ernakulam,1012043,1886966258.0311787
904,kerala,2018,4,kozhikode,492826,852029000.8762002
905,kerala,2018,4,thiruvananthapuram,475377,937541020.9487803
906,kerala,2018,4,malappuram,445963,712275700.16859
907,kerala,2018,4,thrissur,369941,669618693.0635448
908,kerala,2018,4,palakkad,278099,493228367.318028
909,kerala,2018,4,kottayam,244161,436012749.52668107
910,kerala,2018,4,kannur,221021,387384391.7983955
911,kerala,2018,4,kollam,201274,339663300.07618785
912,kerala,2018,4,alappuzha,180730,307021229.6677927
